class1columnx,class1columny,class2columnx,class2columny,class3columnx,class3columny,class4columnx,class4columny
-0.6021248173302188,2.823644581657313,-0.657292385578113,-0.47066887030424653,-0.5563063067038623,1.0798644531543484,-0.8644880412990876,1.3841102720792502
-4.056980221584499,2.087973659029707,-0.8024748040229679,2.1330010740813745,-2.5223639223092773,0.8374712398820644,-1.3327145321264593,0.33209393962298506
-0.8157903278813428,0.78879403474904,-1.2048137934617686,1.1586056832098937,-0.24380614212540774,0.41258081635353494,-0.7088372360542976,0.3167971463393382
-1.1995879533225093,1.527697741297853,-1.1570143687332395,1.8106917282532984,0.010020815812168404,0.24490027505838496,-0.6038884307913175,0.9075519736680979
-0.8414017112719133,-1.514125965114339,-0.5777432776846361,2.5413985758726847,-1.2115990081343713,0.20587164415444004,-2.0974858243771775,1.0132821461756887
-0.3162918377225248,1.3670986537874241,1.3401750939073733,0.8077633700774797,-0.9803463192092654,1.0472464167823623,-2.009066737272191,0.23229610564872327
-1.4783861045315565,1.0970409300567192,-1.5152441305611968,2.707122234897003,-1.7164951853571075,0.36654136289324546,0.8392544062387737,-0.7362342416835992
-0.7623584449231192,0.4281233782549363,0.18347361715196975,0.6423163398886085,-1.010689348655572,3.1861673031814144,0.0181793989697685,2.130824195667655
-2.489136825105091,0.4173304609548857,-1.617896136175284,-0.6127311721593169,-2.2519699344477058,1.343790351857105,-0.35856963555451893,2.9986090913381314
-0.2815877958208919,0.43393844385038904,-1.701295747225275,2.334339113728367,-0.5589109467093365,2.07248074449107,-1.0104960962228378,1.9882382567226813
-0.8506837280843293,0.8413936618891968,-1.0238410424841151,1.2325812218181667,-1.2284680749073964,0.6900839389630138,-1.500472184369229,0.8149781223567434
-0.8298258073339162,3.232295487501428,0.035474638575291095,0.3370548034888432,0.4377458851928955,2.3728334452462647,-2.25352672322712,-0.8291388583897772
-1.480139321981137,0.9132667423283801,-0.9822689801349467,-1.3103625707963755,-1.0144150138476677,1.8438619516298846,-1.507698460958581,0.43239946851116506
-1.7409067272790566,-0.052148215010710874,-1.2035441877109152,1.213760401122469,0.6420335245928397,0.34634830693314567,-1.6418351787164722,1.2024308654332743
-0.7439035158541966,1.4773743970528403,-1.7942468063463601,1.34686347891622,-1.747299601343212,2.6461653203226465,-1.2568660566653909,1.9590725475787036
-1.742340211964986,3.431334849666822,-1.6789521305242834,-0.16719029140363872,-1.2176609938721603,0.8531262629552915,-0.5129437716230418,2.753805104969853
-1.99393128477753,1.8045655910161105,-2.0077246404448683,1.8955329696792145,-0.8587176192236374,1.4544674603263756,-1.4244551209390952,0.18339647650245272
-1.599768524871576,0.996022150485393,-3.2279896123672955,2.6993397410240463,0.1634159923895533,0.6171224335188615,-1.1174954401283779,1.4514486346676148
0.09793550161089892,0.4878991281401861,-1.61973562630616,0.6386374551885419,-1.8903628996799897,1.177947201391502,-1.2723276138574728,0.5842569784925912
0.16963087047170888,-0.5359672117726266,0.15419746756233543,-0.6185437659778905,-0.6073603107899879,1.528101144601318,-0.2413172636585622,0.7697277400944595
0.2541102225819558,3.0268623709318807,-0.4316636133660475,0.7480881306906337,-1.7671067898691386,1.5414051523734105,-0.7361618743122447,0.8802256798172957
-2.355791946103759,1.4574576271583486,-1.3317630232891797,0.23018958816486412,-0.8218234207016417,0.2735179840544967,0.6641429815265523,0.6172861522334693
-2.158587426663724,1.4965939497989167,-1.9858183018509958,-1.0541527887385902,-1.7880878967889613,0.6864588599417933,-1.2070850493394438,3.044053821072065
-0.13388753985874124,0.21252103634097153,0.28684289662958506,0.27108149580954144,-1.1721520741546279,1.284130216168598,-0.38080424518375955,2.3590142249449615
-0.5845304688956594,1.0523192148024845,-0.009983684121148029,0.7797898922152553,0.41391075465073546,0.5342703019292321,-0.07188580133226063,1.9228603513053955
0.26285046431121795,-1.2392698962789015,-2.2718141668782454,1.0017380268509035,0.28096992990132064,-0.1844141572879714,-2.5428871702203697,1.447697133569868
-1.1114299303627335,-1.3298331121708644,-2.222359712662381,1.4241672338716809,1.0802661132589852,-0.16003701791878444,-0.6872196565484052,1.410466975088116
-0.16900949876763993,1.340765768521222,-0.566315093972672,1.0804549944095747,-1.596297362278206,1.6058854635345126,-0.7698813189637057,0.4494762764629602
-0.19597905695060158,1.19174828752634,-1.6211654254751178,-1.3729386299926953,-1.2058183375497094,-1.9945428515007637,-2.3528173332718243,0.7910431837531832
-1.2496748603094014,-0.13402955681005868,-0.5743948424585128,2.0454288655789847,-1.1619711464030724,1.0897369800653878,0.4500134943028933,1.5424258841806942
-0.3983558346383831,1.4908945061607601,-0.9591709708370361,0.8332194384322261,-2.3696502332538354,0.3901063467968674,-2.5260495298220844,0.6587828605428667
-2.227451150257621,0.5867966542129196,-0.27363900868310576,-0.062021887639171824,1.1067228454297466,2.1106525678306247,-2.304125377999898,0.6988572806530748
-1.8850242529887944,1.8933193225580178,-1.4380184175932427,1.997124723053874,-1.1491256067233127,0.9717679095742799,0.18810099610883801,1.7777784003126116
-1.8026100230798174,0.2277650463214681,-0.8104002800930774,0.4830278786381531,-0.18290764366729328,-1.3766024014931904,-0.1309778665200957,1.816333932948695
-1.5258318602204706,1.1001037225299002,-1.498126030556584,-0.972043290085715,-0.5759497982337392,1.5436763418506954,-1.3827274651597181,0.981368646969066
-1.4818809939183182,2.2902330154351653,-0.8175165079192901,0.37780465159071797,-0.6119254603132475,1.0345907618996986,-0.21917298861852919,1.2361065474810067
0.33898284861156447,1.6838356857152825,-0.7570207423355118,1.1295642080899544,-0.8786750167615388,1.0522317791880367,-3.202695745386431,0.5286435391203744
-1.6661001868062548,0.3911232778557837,-0.8723541569063812,1.16085338528518,-1.4729729075325813,1.8687798828958528,-1.5504382933439729,2.1042100477395262
-2.9625278820683265,0.541264994800976,-1.794210026504004,-1.327279414267764,-0.5254859325010324,1.1141204716163635,-0.714927339953735,0.47528761233151207
0.2624964953002962,2.151035319798969,-0.860279238863377,0.8595154010779437,-0.178776909713108,0.7173979028311399,-3.062354459485784,1.3885434239212666
-2.837059247468693,-0.2175998805687338,-0.290678160177246,-0.0871098516625306,-0.8041863008824854,0.5134254896057204,-2.9269611765018544,-0.25459060599646466
0.05066818442622445,3.2096689959163887,1.0704163016240869,-0.4137219085480073,-3.1898911325713084,1.643010684228075,0.09247369175629183,-0.4084867977078257
0.981665099716778,1.9035681768846604,-0.6746853456901989,0.1135607468821116,0.7820131948568303,0.32047524439162367,-2.87832513493556,3.499473897314277
-2.1758333705261017,0.5349163822475616,-1.3920488572575274,1.6452271860288208,-1.0534390860205975,2.2291126854581003,0.11978161969938683,0.27341831482514856
-0.7313027951545734,1.886209098601166,-2.6477620335191583,0.41596954343718784,0.6370635171350776,0.7571538570768619,-2.408876367195952,1.3989382456712234
-0.30578938593881133,0.858735957275985,-1.6460882360510287,1.3866822504186125,-1.967343704146789,1.4606878243196921,-0.44789053767576026,-0.4406020357252707
-2.7656872650409774,-0.39072626477858274,-1.8842775667050016,1.0477625555405714,-2.2163087266287986,0.8271606071761208,-1.6890222982711447,2.2153814094176187
-1.4128123161694468,-0.04048536449467788,0.21792221409211532,0.6875687607096062,-0.49589243199099275,0.6423629534874974,-0.8516829210018095,-0.7995074428242424
-2.2593994920182894,-0.381828465873878,-1.1238611025633733,0.6905074222451437,-0.8762474766708882,-1.3834102418139649,-2.2240373339990254,1.3228094813517024
0.43061730316283353,1.2308182462307289,-0.3379544039674476,2.1546884077303874,-1.6693114984882726,1.481836907029128,-1.0810511412047665,1.081664070894247
-1.145256469762015,1.3493011872052545,-1.3464681124297377,2.9473624783561103,-1.9543148943420625,1.2325608779970958,-0.12323377129816604,0.6060625875999603
-1.7795469248230207,-0.45206115243445644,-0.07175154962979657,1.1054678680099352,-1.5124521334177878,1.6902559887109319,-2.335663457841016,-0.16137362005817923
-2.2054142878873746,-0.8928219922580252,-1.5539631749845895,0.7062853182608955,-1.432457370118293,0.5734343808295631,-0.6007558626899681,2.8676994908203373
-0.3170417851596272,1.170284636351433,-0.2527731717751114,1.583218046119129,-1.0051769754360418,1.6651922054227568,-2.482690500975737,0.7495958329237411
-1.7023539444964673,2.2043241065665087,-2.294509023594594,1.2475068402709715,-2.057634062790873,2.6100436930082314,-1.8099416242138473,1.2119855132431199
-1.931499916969464,0.969656680311643,0.28829033291659756,0.8142479257167448,-0.9589232776439869,1.325901669067252,-1.4195590453878673,2.268293001828038
-4.159482052638925,1.5169246202904367,-0.9576171316768536,1.1314860240163092,-0.5866230199054682,3.1851116935027393,-0.17507281673608655,2.9341688109888118
-1.4318489351341661,0.7817494336082061,-3.6259055688813633,0.5317284974903826,-0.8266277464903897,0.5478117478054726,0.1325051151332477,1.4013200354601576
0.09262329656157875,1.5170520957297726,-0.9340983948579912,0.7297267274410295,0.47675343045958996,1.5761367714375822,-0.4075287471504502,1.001166907659848
