# filename: /Users/picone/courses/ece_8527/2022_00_spring/resources/imld/v1.5.1/train.csv
# classes: [dogs,cats]
# colors: [black,blue]
# limits: [-1.0,1.0,-1.0,1.0]
# 
dogs,-0.281747,0.727548
dogs,-0.281747,0.727548
dogs,-0.288505,0.727548
dogs,-0.295263,0.720283
dogs,-0.315538,0.720283
dogs,-0.403396,0.698486
dogs,-0.403396,0.698486
dogs,-0.410154,0.691221
dogs,-0.281747,0.640363
dogs,-0.214164,0.618567
dogs,-0.058724,0.604036
dogs,-0.031691,0.596771
dogs,-0.024933,0.596771
dogs,0.231881,0.604036
dogs,0.340013,0.604036
dogs,0.360288,0.604036
dogs,0.481937,0.604036
dogs,0.481937,0.604036
dogs,0.481937,0.604036
dogs,0.590069,0.604036
dogs,0.596827,0.604036
dogs,0.630619,0.604036
dogs,0.846883,0.604036
dogs,0.873916,0.604036
dogs,0.887433,0.604036
dogs,0.887433,0.604036
dogs,0.860400,0.589506
dogs,0.840125,0.582240
dogs,0.799575,0.574975
dogs,0.779300,0.567709
dogs,0.759026,0.567709
dogs,0.664410,0.560444
dogs,0.549520,0.560444
dogs,0.542761,0.560444
dogs,0.400838,0.560444
dogs,0.157540,0.567709
dogs,0.116991,0.567709
dogs,0.056166,0.582240
dogs,0.056166,0.582240
dogs,0.002100,0.582240
dogs,-0.207406,0.589506
dogs,-0.329055,0.589506
dogs,-0.342571,0.589506
dogs,-0.349329,0.582240
dogs,-0.369604,0.567709
dogs,-0.369604,0.567709
dogs,-0.369604,0.560444
dogs,-0.322296,0.524117
dogs,-0.274989,0.516852
dogs,-0.092515,0.480525
dogs,0.022375,0.480525
dogs,0.035892,0.480525
dogs,0.069683,0.480525
dogs,0.272431,0.502321
dogs,0.367046,0.502321
dogs,0.373805,0.502321
dogs,0.373805,0.502321
dogs,0.461662,0.502321
dogs,0.529245,0.502321
dogs,0.556278,0.487790
dogs,0.563036,0.487790
dogs,0.515728,0.436932
dogs,0.488695,0.422402
dogs,0.373805,0.400605
dogs,0.272431,0.400605
dogs,0.272431,0.400605
dogs,0.279189,0.393340
dogs,0.285947,0.393340
dogs,0.292706,0.393340
dogs,0.299464,0.393340
dogs,0.346772,0.415136
dogs,0.515728,0.487790
dogs,0.542761,0.502321
dogs,0.542761,0.502321
dogs,0.569794,0.487790
dogs,0.583311,0.473259
dogs,0.583311,0.465994
dogs,0.583311,0.465994
dogs,0.583311,0.415136
dogs,0.583311,0.407871
dogs,0.569794,0.371544
dogs,0.569794,0.364279
dogs,0.569794,0.364279
dogs,0.711718,0.378809
dogs,0.759026,0.378809
dogs,0.799575,0.378809
dogs,0.799575,0.378809
dogs,0.664410,0.371544
dogs,0.657652,0.371544
dogs,0.657652,0.371544
dogs,0.650893,0.371544
dogs,0.644135,0.349748
dogs,0.637377,0.349748
dogs,0.637377,0.349748
dogs,0.637377,0.349748
dogs,0.637377,0.349748
dogs,0.684685,0.458729
dogs,0.691443,0.560444
dogs,0.704960,0.691221
dogs,0.704960,0.742079
dogs,0.704960,0.749344
dogs,0.684685,0.734813
dogs,0.603586,0.683956
dogs,0.475179,0.596771
dogs,0.427871,0.560444
dogs,0.414354,0.553179
dogs,0.387321,0.538648
dogs,0.380563,0.538648
dogs,0.360288,0.524117
dogs,0.353530,0.516852
dogs,0.346772,0.509586
dogs,0.340013,0.502321
dogs,0.279189,0.487790
dogs,0.177815,0.487790
dogs,0.171057,0.487790
dogs,0.164299,0.487790
dogs,0.062925,0.436932
dogs,0.002100,0.415136
dogs,0.002100,0.415136
dogs,-0.011416,0.393340
dogs,-0.018175,0.386075
dogs,-0.024933,0.371544
dogs,-0.038449,0.349748
dogs,-0.051966,0.320686
dogs,-0.058724,0.277094
dogs,-0.058724,0.269828
dogs,-0.058724,0.262563
dogs,-0.065482,0.248032
dogs,-0.078999,0.218971
dogs,-0.085757,0.211705
dogs,-0.092515,0.197175
dogs,-0.099274,0.175378
dogs,-0.106032,0.146317
dogs,-0.119549,0.051867
dogs,-0.126307,0.015540
dogs,-0.133065,-0.020787
dogs,-0.133065,-0.035318
dogs,-0.133065,-0.086176
dogs,-0.133065,-0.107972
dogs,-0.133065,-0.122503
dogs,-0.133065,-0.137033
dogs,-0.133065,-0.151564
dogs,-0.133065,-0.173360
dogs,-0.133065,-0.173360
dogs,-0.133065,-0.173360
dogs,-0.139823,-0.195156
dogs,-0.139823,-0.195156
dogs,-0.146582,-0.224218
dogs,-0.180373,-0.260545
dogs,-0.220922,-0.282341
dogs,-0.227681,-0.282341
dogs,-0.227681,-0.275076
dogs,-0.187131,-0.180626
dogs,-0.153340,-0.137033
dogs,-0.139823,-0.093441
dogs,-0.126307,-0.035318
dogs,-0.126307,0.037336
dogs,-0.139823,0.160848
dogs,-0.160098,0.240767
dogs,-0.166856,0.320686
dogs,-0.180373,0.407871
dogs,-0.180373,0.560444
dogs,-0.166856,0.640363
dogs,-0.166856,0.691221
dogs,-0.139823,0.604036
dogs,-0.085757,0.415136
dogs,-0.085757,0.393340
dogs,-0.078999,0.378809
dogs,-0.078999,0.335217
dogs,-0.078999,0.291625
dogs,-0.078999,0.197175
dogs,-0.078999,0.102725
dogs,-0.085757,0.044601
dogs,-0.099274,0.022805
dogs,-0.112790,-0.013522
dogs,-0.153340,-0.057114
dogs,-0.241197,-0.115237
dogs,-0.302022,-0.151564
dogs,-0.308780,-0.158829
dogs,-0.308780,-0.173360
dogs,-0.315538,-0.180626
dogs,-0.315538,-0.180626
dogs,-0.274989,-0.064379
dogs,-0.227681,0.168113
dogs,-0.220922,0.211705
dogs,-0.220922,0.269828
dogs,-0.220922,0.269828
dogs,-0.220922,0.269828
dogs,-0.214164,0.306155
dogs,-0.207406,0.364279
dogs,-0.200648,0.393340
dogs,-0.200648,0.364279
dogs,-0.220922,0.088194
dogs,-0.227681,0.037336
dogs,-0.241197,-0.071645
dogs,-0.241197,-0.078910
dogs,-0.241197,-0.071645
dogs,-0.241197,0.182644
dogs,-0.241197,0.320686
dogs,-0.241197,0.487790
dogs,-0.241197,0.560444
dogs,-0.247956,0.560444
dogs,-0.335813,0.393340
dogs,-0.430429,0.182644
dogs,-0.477736,0.030071
dogs,-0.477736,0.030071
dogs,-0.477736,0.066398
dogs,-0.356088,0.320686
dogs,-0.349329,0.364279
dogs,-0.342571,0.451463
dogs,-0.342571,0.451463
dogs,-0.349329,0.436932
dogs,-0.511528,0.320686
dogs,-0.525044,0.306155
dogs,-0.538561,0.298890
dogs,-0.538561,0.298890
dogs,-0.531803,0.298890
dogs,-0.504770,0.298890
dogs,-0.498011,0.306155
dogs,-0.498011,0.313421
dogs,-0.498011,0.313421
dogs,-0.599385,0.335217
dogs,-0.781858,0.342482
dogs,-0.788617,0.342482
dogs,-0.781858,0.342482
dogs,-0.592627,0.262563
dogs,-0.572352,0.240767
dogs,-0.572352,0.240767
dogs,-0.558836,0.233502
dogs,-0.558836,0.233502
dogs,-0.552077,0.218971
dogs,-0.545319,0.204440
dogs,-0.531803,0.189909
dogs,-0.525044,0.182644
dogs,-0.525044,0.182644
dogs,-0.511528,0.160848
dogs,-0.511528,0.153582
dogs,-0.504770,0.139051
dogs,-0.491253,0.102725
dogs,-0.491253,0.095459
dogs,-0.498011,0.095459
dogs,-0.585869,0.117255
dogs,-0.585869,0.124521
dogs,-0.592627,0.124521
dogs,-0.592627,0.124521
dogs,-0.592627,0.124521
dogs,-0.599385,0.124521
dogs,-0.606143,0.117255
dogs,-0.612902,0.109990
dogs,-0.626418,0.095459
dogs,-0.639935,0.022805
dogs,-0.646693,-0.057114
dogs,-0.646693,-0.078910
dogs,-0.646693,-0.078910
dogs,-0.646693,-0.078910
dogs,-0.646693,-0.107972
dogs,-0.646693,-0.115237
dogs,-0.646693,-0.129768
dogs,-0.653451,-0.158829
dogs,-0.666968,-0.173360
dogs,-0.680484,-0.202422
dogs,-0.687243,-0.209687
dogs,-0.694001,-0.231483
dogs,-0.694001,-0.253280
dogs,-0.700759,-0.267810
dogs,-0.700759,-0.267810
dogs,-0.700759,-0.275076
dogs,-0.707517,-0.289606
dogs,-0.714276,-0.304137
dogs,-0.721034,-0.304137
dogs,-0.721034,-0.311403
dogs,-0.721034,-0.311403
dogs,-0.626418,-0.362260
dogs,-0.585869,-0.376791
dogs,-0.504770,-0.384057
dogs,-0.504770,-0.384057
dogs,-0.504770,-0.384057
dogs,-0.477736,-0.384057
dogs,-0.470978,-0.384057
dogs,-0.389879,-0.384057
dogs,-0.369604,-0.384057
dogs,-0.362846,-0.384057
dogs,-0.356088,-0.384057
dogs,-0.342571,-0.369526
dogs,-0.342571,-0.362260
dogs,-0.335813,-0.362260
dogs,-0.335813,-0.354995
dogs,-0.335813,-0.354995
dogs,-0.383121,-0.333199
dogs,-0.565594,-0.325933
dogs,-0.680484,-0.325933
dogs,-0.680484,-0.318668
dogs,-0.687243,-0.318668
dogs,-0.721034,-0.296872
dogs,-0.727792,-0.289606
dogs,-0.727792,-0.289606
dogs,-0.727792,-0.289606
dogs,-0.599385,-0.267810
dogs,-0.565594,-0.260545
dogs,-0.558836,-0.260545
dogs,-0.484495,-0.260545
dogs,-0.443945,-0.260545
dogs,-0.383121,-0.260545
dogs,-0.383121,-0.260545
dogs,-0.376363,-0.260545
dogs,-0.369604,-0.253280
dogs,-0.362846,-0.253280
dogs,-0.362846,-0.253280
dogs,-0.342571,-0.238749
dogs,-0.342571,-0.238749
dogs,-0.335813,-0.238749
dogs,-0.335813,-0.231483
dogs,-0.308780,-0.209687
dogs,-0.295263,-0.195156
dogs,-0.315538,-0.187891
dogs,-0.457462,-0.187891
dogs,-0.498011,-0.187891
dogs,-0.558836,-0.187891
dogs,-0.565594,-0.187891
dogs,-0.585869,-0.187891
dogs,-0.619660,-0.180626
dogs,-0.653451,-0.173360
dogs,-0.660210,-0.173360
dogs,-0.721034,-0.129768
dogs,-0.721034,-0.129768
dogs,-0.727792,-0.122503
dogs,-0.727792,-0.100706
dogs,-0.727792,-0.086176
dogs,-0.727792,-0.042583
dogs,-0.721034,-0.028052
dogs,-0.687243,-0.028052
dogs,-0.687243,-0.028052
dogs,-0.639935,0.059132
dogs,-0.626418,0.182644
dogs,-0.619660,0.204440
dogs,-0.619660,0.204440
dogs,-0.666968,0.022805
dogs,-0.673726,-0.020787
dogs,-0.694001,-0.151564
dogs,-0.707517,-0.202422
dogs,-0.721034,-0.231483
dogs,-0.761583,-0.304137
dogs,-0.781858,-0.347730
dogs,-0.795375,-0.362260
dogs,-0.802133,-0.376791
dogs,-0.802133,-0.391322
dogs,-0.802133,-0.391322
dogs,-0.795375,-0.405853
dogs,-0.457462,-0.485772
dogs,-0.457462,-0.485772
dogs,-0.450703,-0.485772
dogs,-0.450703,-0.485772
dogs,-0.430429,-0.485772
dogs,-0.430429,-0.485772
dogs,-0.362846,-0.543895
dogs,-0.342571,-0.558426
dogs,-0.342571,-0.565691
dogs,-0.335813,-0.565691
dogs,-0.335813,-0.565691
dogs,-0.322296,-0.565691
dogs,-0.274989,-0.543895
dogs,-0.254714,-0.536630
dogs,-0.200648,-0.514834
dogs,-0.200648,-0.514834
dogs,-0.193889,-0.507568
dogs,-0.193889,-0.493037
dogs,-0.193889,-0.471241
dogs,-0.193889,-0.449445
dogs,-0.193889,-0.449445
dogs,-0.234439,-0.471241
dogs,-0.234439,-0.471241
dogs,-0.241197,-0.485772
dogs,-0.241197,-0.529364
dogs,-0.234439,-0.558426
dogs,-0.227681,-0.572957
dogs,-0.227681,-0.587487
dogs,-0.227681,-0.616549
dogs,-0.227681,-0.631080
dogs,-0.220922,-0.623814
dogs,-0.207406,-0.594753
dogs,-0.193889,-0.565691
dogs,-0.173615,-0.522099
dogs,-0.166856,-0.507568
dogs,-0.173615,-0.514834
dogs,-0.180373,-0.522099
dogs,-0.180373,-0.507568
dogs,-0.180373,-0.434914
dogs,-0.173615,-0.391322
dogs,0.515314,0.674563
dogs,0.646381,0.491032
dogs,1.190014,0.528210
dogs,0.618430,0.685589
dogs,0.786783,0.090296
dogs,0.882011,0.749032
dogs,0.787720,0.681869
dogs,0.625195,0.333000
dogs,1.073518,0.475433
dogs,0.563464,0.603989
dogs,0.645840,0.697392
dogs,0.794127,0.594269
dogs,0.197835,0.711465
dogs,0.716853,0.320044
dogs,1.109678,-0.052265
dogs,0.896565,0.258420
dogs,0.890337,0.540594
dogs,0.625945,0.455950
dogs,0.507573,0.157775
dogs,0.437609,0.775400
dogs,0.879508,0.437812
dogs,0.775097,0.574234
dogs,0.839443,0.589957
dogs,0.858938,0.688883
dogs,0.717046,0.375861
dogs,0.981572,0.689981
dogs,0.768686,0.329992
dogs,0.591777,0.628917
dogs,1.264099,0.451552
dogs,0.886928,0.376581
dogs,0.755479,0.923110
dogs,0.266062,0.387799
dogs,0.722294,0.626716
dogs,0.279830,0.606062
dogs,0.652098,0.272286
dogs,0.849768,0.250620
dogs,0.575902,0.340992
dogs,0.752325,0.490519
dogs,1.198326,0.178438
dogs,0.629129,0.550489
dogs,0.678663,0.577498
dogs,0.946471,0.521003
dogs,0.592288,0.106399
dogs,0.996119,0.794564
dogs,0.900720,0.593299
dogs,0.899448,0.634885
dogs,1.159540,0.593226
dogs,0.444170,0.237642
dogs,0.925806,0.592015
dogs,0.456416,0.495854
dogs,0.521068,0.602329
dogs,0.653986,0.475627
dogs,0.553618,0.866430
dogs,0.726071,0.565093
dogs,0.716573,0.474377
dogs,0.222066,0.670270
dogs,0.938190,0.492507
dogs,0.862217,0.737380
dogs,0.604962,0.571733
dogs,0.976437,0.604490
dogs,0.413447,0.679027
dogs,0.800123,1.020643
dogs,0.547150,0.434243
dogs,0.521247,0.506641
dogs,0.555046,0.357537
dogs,0.525295,0.674333
dogs,0.871193,0.574973
dogs,0.705140,0.605752
dogs,0.476598,0.650730
dogs,0.658425,0.174785
dogs,0.349563,0.524085
dogs,0.251693,0.537594
dogs,0.571968,0.801445
dogs,0.627786,0.853785
dogs,0.702010,0.400505
dogs,0.220785,0.322786
dogs,0.701380,0.644640
dogs,0.758651,0.592927
dogs,0.891828,0.485838
dogs,0.568677,0.936361
dogs,0.668239,0.627626
dogs,0.652029,0.664445
dogs,0.859839,0.514731
dogs,0.623276,0.671555
dogs,0.637400,0.897519
dogs,0.571961,0.710795
dogs,0.572585,0.652335
dogs,0.492382,0.734465
dogs,0.768346,-0.094069
dogs,0.705120,0.346372
dogs,0.496502,0.448218
dogs,0.628257,0.450835
dogs,0.753351,0.776737
dogs,0.575018,0.260417
dogs,0.797300,0.217389
dogs,0.691651,0.405739
dogs,0.936870,0.623143
dogs,0.498576,0.158809
dogs,0.971179,0.304205
dogs,0.900343,0.540927
dogs,0.403285,0.246672
